"id","fqdn/ip","port","severity","finding","cve","cwe"
"CRIME_TLS","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","declare-douane.beta.gouv.fr/185.42.117.108","443","MEDIUM","potentially VULNERABLE, gzip deflate HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=6E89980A561B11FEBA582E1469A4F4F42BAA69B7CB6FB3976AE498E2A3EAE073","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
