"id","fqdn/ip","port","severity","finding","cve","cwe"
"rating_spec","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","100","",""
"protocol_support_score_weighted","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","30","",""
"key_exchange_score","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","90","",""
"key_exchange_score_weighted","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","27","",""
"cipher_strength_score","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","60","",""
"cipher_strength_score_weighted","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","24","",""
"final_score","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","81","",""
"overall_grade","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","A","",""
"grade_cap_reason_1","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","Grade capped to A. HSTS is not offered","",""
